fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.5499999999999998,0.49382716049382724,0.6249999999999999,0.37499999999999994,0.6428571428571428,0.3821656050955414,0.5148305084745762,0.5779027721976817,0.7565789473684217,0.574074074074074,0.403225806451613,0.5
0.6499999999999999,0.4691358024691358,0.8124999999999998,0.023148148148148154,0.5714285714285714,0.1910828025477707,0.47669491525423724,0.27577340297307984,0.5065789473684217,0.4999999999999999,0.5806451612903225,0.5
0.5999999999999999,0.5925925925925926,0.5624999999999999,0.06481481481481481,0.3214285714285715,0.445859872611465,0.4004237288135593,0.22434712736038875,0.3881578947368429,0.9074074074074071,0.6935483870967745,0.6666666666666665
0.9249999999999998,0.3950617283950617,0.6249999999999999,0.45370370370370366,0.5178571428571428,0.22929936305732485,0.5190677966101694,0.6614704700683021,0.5197368421052642,0.574074074074074,0.3225806451612905,0.5
0.875,0.1481481481481482,0.5208333333333333,0.023148148148148154,0.4821428571428572,0.06369426751592358,0.11652542372881355,0.4043390920048253,0.8750000000000004,0.33333333333333326,0.35483870967741926,0.5
0.6499999999999999,0.41975308641975306,0.5624999999999999,0.06712962962962962,0.625,0.3694267515923567,0.3411016949152542,0.3143431096826035,0.5065789473684217,0.40740740740740733,0.4516129032258067,0.5
0.34999999999999987,0.09876543209876543,0.5208333333333333,0.04166666666666667,0.5357142857142857,0.5222929936305732,0.413135593220339,0.4364805142627617,0.8092105263157898,0.5370370370370369,0.16129032258064524,0.5
0.25,0.4691358024691358,0.2291666666666666,0.6643518518518517,0.5178571428571428,0.25477707006369427,0.6758474576271186,0.5843310566492548,0.7434210526315792,0.2777777777777777,0.35483870967741926,0.33333333333333326
0.6249999999999998,0.49382716049382724,0.7083333333333331,0.050925925925925916,1.0,0.24203821656050956,0.43855932203389825,0.21791884290880148,0.5065789473684217,0.37037037037037024,0.774193548387097,0.33333333333333326
0.4249999999999998,0.7654320987654321,0.29166666666666663,0.2222222222222222,0.6428571428571428,0.29299363057324845,0.548728813559322,0.4043390920048253,0.5723684210526323,0.2407407407407406,0.3225806451612905,0.33333333333333326
0.5499999999999998,0.6172839506172839,0.47916666666666663,0.027777777777777776,0.6785714285714285,0.4585987261146497,0.5021186440677966,0.22434712736038875,0.4276315789473686,0.11111111111111116,0.5161290322580645,0.5
0.6249999999999998,0.3950617283950617,0.6249999999999999,0.8032407407407407,0.75,0.5477707006369427,0.548728813559322,0.8221775813579839,0.5328947368421058,0.2592592592592592,0.09677419354838701,0.33333333333333326
0.47499999999999987,0.37037037037037035,0.6249999999999999,0.08796296296296295,1.0,0.7770700636942676,0.586864406779661,0.42362394535958714,0.4013157894736845,0.2592592592592592,0.22580645161290325,0.5
0.47499999999999987,0.3950617283950617,0.6249999999999999,0.10648148148148147,1.0,0.7770700636942676,0.5826271186440678,0.42362394535958714,0.3881578947368429,0.2222222222222222,0.22580645161290325,0.5
0.5499999999999998,0.5679012345679012,0.35416666666666663,0.3148148148148148,0.9642857142857142,0.3312101910828026,0.5953389830508474,0.5329047810365637,0.4276315789473686,0.4444444444444443,0.2903225806451615,0.5
0.44999999999999973,0.3950617283950617,0.375,0.037037037037037035,0.75,0.39490445859872614,0.5614406779661016,0.4043390920048253,0.5460526315789482,0.6296296296296297,0.24193548387096775,0.5
0.47499999999999987,0.37037037037037035,0.35416666666666663,0.037037037037037035,0.8035714285714284,0.39490445859872614,0.5699152542372882,0.4043390920048253,0.5723684210526323,0.6296296296296297,0.24193548387096775,0.5
0.6499999999999999,0.24691358024691357,0.45833333333333326,0.037037037037037035,0.7678571428571428,0.4585987261146497,0.625,0.3850542386500635,0.46710526315789513,0.574074074074074,0.3225806451612905,0.6666666666666665
0.34999999999999987,0.9135802469135803,0.35416666666666663,0.17592592592592593,0.857142857142857,0.7770700636942676,0.7902542372881356,0.44290879871434896,0.6118421052631589,0.5555555555555555,0.2903225806451615,0.16666666666666663
0.34999999999999987,0.9382716049382716,0.33333333333333326,0.17592592592592593,0.9107142857142856,0.7643312101910829,0.7944915254237288,0.4364805142627617,0.5855263157894739,0.5555555555555555,0.2903225806451615,0.33333333333333326
0.5249999999999999,0.2716049382716049,0.5416666666666665,0.20370370370370366,0.9285714285714284,0.3821656050955414,0.5529661016949152,0.5071916432302217,0.7302631578947376,0.4814814814814813,0.2903225806451615,0.33333333333333326
0.5999999999999999,0.2716049382716049,0.45833333333333326,0.046296296296296294,0.8392857142857142,0.3694267515923567,0.6504237288135594,0.29505825632784877,0.7171052631578951,0.40740740740740733,0.596774193548387,0.5
0.44999999999999973,0.41975308641975306,0.4166666666666665,0.023148148148148154,0.9464285714285714,0.4713375796178344,0.44279661016949157,0.27577340297307984,0.7039473684210527,0.6666666666666664,0.4838709677419355,0.6666666666666665
0.34999999999999987,0.19753086419753085,0.4999999999999999,0.023148148148148154,0.75,0.24203821656050956,0.2648305084745763,0.25006026516673785,0.6776315789473686,0.4444444444444443,0.467741935483871,0.6666666666666665
0.3999999999999999,0.24691358024691357,0.5416666666666665,0.018518518518518517,0.5357142857142857,0.4713375796178344,0.375,0.2564885496183251,0.664473684210527,0.2407407407407406,0.467741935483871,0.5
0.4999999999999998,0.2962962962962963,1.0,0.013888888888888888,1.0,0.4585987261146497,0.47669491525423724,0.3786259541984762,0.3223684210526314,0.29629629629629617,0.17741935483870974,0.5
0.5249999999999999,0.41975308641975306,0.5416666666666665,0.032407407407407406,0.4285714285714286,0.3439490445859873,0.7266949152542372,0.2372036962635633,0.4276315789473686,0.5555555555555555,0.4838709677419355,0.5
0.5999999999999999,0.32098765432098764,0.5208333333333333,0.5231481481481481,0.4999999999999999,0.445859872611465,0.8199152542372882,0.5843310566492548,0.37500000000000044,0.5185185185185184,0.25806451612903225,0.5
0.2999999999999998,0.2716049382716049,0.35416666666666663,0.5462962962962963,0.5892857142857143,0.6114649681528663,0.5402542372881356,0.6486139011651275,0.6513157894736845,0.2592592592592592,0.14516129032258074,0.5
0.44999999999999973,0.7407407407407407,0.12499999999999992,0.18518518518518517,0.5178571428571428,0.29299363057324845,0.2478813559322034,0.3850542386500635,0.4013157894736845,0.29629629629629617,0.35483870967741926,0.5
0.6499999999999999,0.2962962962962963,0.5624999999999999,0.027777777777777776,0.4107142857142857,0.535031847133758,0.3877118644067797,0.35291281639213423,0.7302631578947376,0.2222222222222222,0.306451612903226,0.5
0.4999999999999998,0.345679012345679,0.3124999999999999,0.19907407407407407,1.0,0.356687898089172,0.43855932203389825,0.5136199276818019,0.29605263157894735,0.4444444444444443,0.09677419354838701,0.5
0.5499999999999998,0.9629629629629628,0.0,0.023148148148148154,0.3571428571428572,0.1910828025477707,0.5572033898305084,0.25006026516673785,0.28289473684210575,0.2222222222222222,0.403225806451613,0.33333333333333326
0.5999999999999999,0.3950617283950617,0.375,0.037037037037037035,0.4107142857142857,0.3694267515923567,0.43432203389830504,0.3593411008437215,0.45394736842105265,0.4444444444444443,0.370967741935484,0.5
0.34999999999999987,0.6666666666666666,0.0,0.027777777777777776,0.8749999999999998,0.3439490445859873,0.4258474576271186,0.4043390920048253,0.5460526315789482,0.5925925925925924,0.17741935483870974,0.33333333333333326
0.3999999999999999,0.4444444444444444,0.3124999999999999,0.2685185185185185,0.4464285714285715,0.3184713375796179,0.44279661016949157,0.20506227400562693,0.5460526315789482,0.4999999999999999,0.741935483870968,0.6666666666666665
0.47499999999999987,0.41975308641975306,0.08333333333333329,0.027777777777777776,0.4642857142857143,1.0,0.6546610169491526,0.3143431096826035,0.44078947368421106,0.37037037037037024,0.2903225806451615,0.33333333333333326
0.47499999999999987,0.37037037037037035,0.45833333333333326,0.06944444444444445,0.5535714285714285,0.356687898089172,0.3241525423728814,0.35291281639213423,0.6907894736842111,0.7777777777777776,0.435483870967742,0.8333333333333333
0.6499999999999999,0.3950617283950617,0.4166666666666665,0.43981481481481477,0.625,0.24203821656050956,0.3622881355932203,0.5843310566492548,0.4276315789473686,0.2407407407407406,0.24193548387096775,0.33333333333333326
0.34999999999999987,0.4691358024691358,0.7083333333333331,0.3333333333333333,0.7321428571428571,0.5859872611464969,0.9512711864406779,0.5457613499397453,0.3881578947368429,0.5370370370370369,0.16129032258064524,0.5
0.4999999999999998,0.5432098765432098,0.29166666666666663,0.18518518518518517,0.8214285714285714,0.6178343949044587,0.9279661016949153,0.5586179188429199,0.6776315789473686,0.7037037037037034,0.24193548387096775,0.33333333333333326
0.2999999999999998,0.4691358024691358,0.39583333333333326,0.19444444444444442,0.857142857142857,0.3694267515923567,0.7690677966101694,0.5971876255524293,0.9999999999999996,0.9074074074074071,0.3225806451612905,0.33333333333333326
0.9499999999999997,0.37037037037037035,0.7708333333333333,0.018518518518518517,0.6964285714285714,0.089171974522293,0.22245762711864409,0.44933708316593624,0.19078947368421106,0.4999999999999999,0.17741935483870974,0.5
0.5749999999999997,0.24691358024691357,0.5624999999999999,0.037037037037037035,0.4999999999999999,0.3694267515923567,0.2860169491525424,0.17292085174769056,0.5986842105263164,0.2777777777777777,0.7580645161290325,0.6666666666666665
0.5499999999999998,0.5925925925925926,0.5208333333333333,0.032407407407407406,0.4821428571428572,0.22929936305732485,0.2097457627118644,0.2629168340699053,0.664473684210527,0.7962962962962962,0.6451612903225807,0.6666666666666665
0.6499999999999999,0.24691358024691357,0.4374999999999999,0.37962962962962965,0.8749999999999998,0.30573248407643316,0.3538135593220339,0.5779027721976817,0.17763157894736858,0.6296296296296297,0.20967741935483875,0.33333333333333326
0.47499999999999987,1.0,0.39583333333333326,0.2222222222222222,0.8035714285714284,0.24203821656050956,0.3622881355932203,0.5007633587786344,0.6118421052631589,0.2777777777777777,0.16129032258064524,0.33333333333333326
0.4999999999999998,0.345679012345679,0.45833333333333326,0.037037037037037035,0.6785714285714285,0.40764331210191085,0.4004237288135593,0.37219766974688895,0.7697368421052642,0.9999999999999999,0.4193548387096775,0.5
0.5749999999999997,0.2962962962962963,0.5208333333333333,0.7129629629629629,0.625,0.624203821656051,0.6207627118644068,0.7321815990357621,0.5328947368421058,0.7037037037037034,0.19354838709677402,0.5
0.5749999999999997,0.6419753086419754,0.2291666666666666,0.2546296296296296,0.857142857142857,0.5732484076433121,0.6122881355932204,0.4814785054238726,0.4802631578947376,0.37037037037037024,0.3225806451612905,0.33333333333333326
0.6249999999999998,0.345679012345679,0.4374999999999999,0.3518518518518518,0.5714285714285714,0.5095541401273885,0.7944915254237288,0.6100441944556181,0.6907894736842111,0.4444444444444443,0.24193548387096775,0.5
0.5749999999999997,0.8641975308641974,1.0,0.5185185185185185,0.5357142857142857,0.6624203821656052,0.5741525423728814,0.6614704700683021,0.4013157894736845,0.4259259259259258,0.11290322580645151,0.33333333333333326
0.5749999999999997,0.8888888888888888,1.0,0.5185185185185185,0.5178571428571428,0.6369426751592357,0.5614406779661016,0.6678987545199035,0.414473684210527,0.4444444444444443,0.11290322580645151,0.5
0.5999999999999999,0.7654320987654321,1.0,0.4814814814814814,0.5178571428571428,0.6751592356687899,0.5783898305084746,0.6614704700683021,0.37500000000000044,0.40740740740740733,0.11290322580645151,0.5
0.4999999999999998,0.41975308641975306,0.45833333333333326,0.5879629629629629,0.625,0.8535031847133758,0.7733050847457628,0.6486139011651275,0.5460526315789482,0.4814814814814813,0.27419354838709675,0.5
0.32499999999999973,0.4691358024691358,0.7083333333333331,0.3194444444444444,0.6071428571428571,0.802547770700637,0.9470338983050847,0.5521896343913326,0.414473684210527,0.4629629629629628,0.16129032258064524,0.33333333333333326
0.5249999999999999,0.3950617283950617,0.4999999999999999,0.050925925925925916,0.3571428571428572,0.5732484076433121,0.4936440677966102,0.1857774206508651,0.5986842105263164,0.33333333333333326,0.741935483870968,0.6666666666666665
0.5249999999999999,0.32098765432098764,0.4999999999999999,0.05555555555555555,0.3392857142857144,0.5859872611464969,0.4936440677966102,0.17934913619927784,0.5855263157894739,0.35185185185185175,0.741935483870968,0.6666666666666665
0.6749999999999998,0.22222222222222227,0.47916666666666663,0.050925925925925916,0.4464285714285715,0.624203821656051,0.5444915254237288,0.2886299718762615,0.5328947368421058,0.40740740740740733,0.5645161290322582,0.6666666666666665
0.5749999999999997,0.4444444444444444,0.4166666666666665,0.5462962962962963,0.5178571428571428,0.7643312101910829,0.934322033898305,0.6293290478103799,0.3092105263157898,0.37037037037037024,0.19354838709677402,0.5
0.2999999999999998,0.6419753086419754,1.0,0.7083333333333333,0.5535714285714285,0.30573248407643316,0.6122881355932204,0.6936118923262384,0.44078947368421106,0.5185185185185184,0.12903225806451624,0.5
0.9499999999999997,0.45679012345679015,0.5624999999999999,0.027777777777777776,0.3392857142857144,0.1656050955414013,0.2563559322033898,0.26934511852149257,0.19078947368421106,0.2592592592592592,0.5483870967741937,0.6666666666666665
1.0,0.691358024691358,0.7708333333333333,0.4583333333333333,0.4107142857142857,0.025477707006369428,0.2690677966101695,0.5457613499397453,0.11184210526315841,0.14814814814814803,0.33870967741935476,0.16666666666666663
0.6499999999999999,0.41975308641975306,0.5833333333333333,0.5972222222222222,0.8035714285714284,0.6369426751592357,0.7309322033898306,0.6678987545199035,0.2565789473684217,0.40740740740740733,0.17741935483870974,0.33333333333333326
0.5749999999999997,0.09876543209876543,0.47916666666666663,0.41666666666666663,0.6964285714285714,0.7898089171974523,0.6038135593220338,0.5843310566492548,0.7828947368421058,0.35185185185185175,0.22580645161290325,0.33333333333333326
0.2999999999999998,0.32098765432098764,0.3124999999999999,0.5324074074074073,0.625,0.6751592356687899,0.6122881355932204,0.635757332261953,0.7039473684210527,0.31481481481481477,0.22580645161290325,0.33333333333333326
0.6749999999999998,0.5555555555555555,0.6458333333333333,0.8472222222222221,0.7857142857142856,0.535031847133758,0.6377118644067796,0.8286058658095712,0.24342105263157965,0.4444444444444443,0.16129032258064524,0.33333333333333326
0.6249999999999998,0.12345679012345678,0.47916666666666663,0.6388888888888888,0.6428571428571428,0.40764331210191085,0.3792372881355932,0.6614704700683021,0.5197368421052642,0.2407407407407406,0.19354838709677402,0.5
0.5749999999999997,0.37037037037037035,0.5416666666666665,0.736111111111111,0.4464285714285715,0.7388535031847134,0.6419491525423728,0.7643230212936984,0.46710526315789513,0.685185185185185,0.17741935483870974,0.5
0.5249999999999999,0.6172839506172839,0.39583333333333326,0.032407407407407406,0.6428571428571428,0.445859872611465,0.7097457627118644,0.3593411008437215,0.6118421052631589,0.7037037037037034,0.370967741935484,0.33333333333333326
0.4249999999999998,0.22222222222222227,0.9375,0.3657407407407407,1.0,0.7898089171974523,0.6080508474576272,0.5650462032945072,0.11184210526315841,0.31481481481481477,0.12903225806451624,0.5
0.5999999999999999,0.4691358024691358,0.7708333333333333,0.8402777777777777,0.6607142857142856,0.5477707006369427,0.9978813559322034,0.8286058658095712,0.3092105263157898,0.5555555555555555,0.14516129032258074,0.33333333333333326
0.5999999999999999,0.5679012345679012,0.8541666666666665,0.5879629629629629,0.7321428571428571,0.8407643312101911,0.7436440677966102,0.7128967456810003,0.2697368421052633,0.4629629629629628,0.19354838709677402,0.33333333333333326
0.47499999999999987,0.8148148148148147,0.5208333333333333,0.3981481481481481,0.6071428571428571,0.3439490445859873,0.5529661016949152,0.6229007633587926,0.5460526315789482,0.5370370370370369,0.17741935483870974,0.33333333333333326
0.17500000000000004,1.0,0.0,0.04166666666666667,0.8928571428571428,0.07643312101910829,0.3538135593220339,0.44290879871434896,0.9999999999999996,0.33333333333333326,0.27419354838709675,0.16666666666666663
0.2999999999999998,0.5679012345679012,0.3124999999999999,0.12499999999999999,0.4642857142857143,0.29299363057324845,0.5233050847457628,0.27577340297307984,0.664473684210527,0.40740740740740733,0.5322580645161292,0.5
0.5499999999999998,0.1481481481481482,0.6458333333333333,0.050925925925925916,0.3571428571428572,0.178343949044586,0.2775423728813559,0.2564885496183251,0.5065789473684217,0.37037037037037024,0.6129032258064517,0.5
0.6249999999999998,0.5925925925925926,0.8124999999999998,0.5879629629629629,0.8035714285714284,0.7006369426751593,0.7478813559322034,0.7128967456810003,0.3092105263157898,0.5185185185185184,0.19354838709677402,0.33333333333333326
0.27500000000000013,0.691358024691358,0.0,0.2361111111111111,0.5535714285714285,0.24203821656050956,0.2860169491525424,0.4043390920048253,0.5460526315789482,0.5370370370370369,0.35483870967741926,0.33333333333333326
0.7499999999999998,0.3950617283950617,0.47916666666666663,0.537037037037037,0.6964285714285714,0.5095541401273885,0.5021186440677966,0.7257533145841748,0.2697368421052633,0.5925925925925924,0.12903225806451624,0.33333333333333326
0.6499999999999999,0.19753086419753085,0.45833333333333326,0.2893518518518518,0.7857142857142856,0.3694267515923567,0.47245762711864403,0.5200482121333891,0.6381578947368429,0.2222222222222222,0.27419354838709675,0.33333333333333326
0.5249999999999999,0.2716049382716049,0.39583333333333326,0.20370370370370366,0.7678571428571428,0.15286624203821658,0.5360169491525424,0.5200482121333891,0.6381578947368429,0.2592592592592592,0.17741935483870974,0.5
0.3999999999999999,0.12345679012345678,0.7916666666666665,0.046296296296296294,1.0,0.4840764331210191,0.586864406779661,0.3657693852953017,0.5328947368421058,0.2592592592592592,0.2903225806451615,0.5
0.47499999999999987,0.2716049382716049,0.5624999999999999,0.023148148148148154,0.1964285714285715,0.7770700636942676,0.5233050847457628,0.2629168340699053,0.6118421052631589,0.4814814814814813,0.4838709677419355,0.5
0.6499999999999999,0.7654320987654321,0.29166666666666663,0.2962962962962963,0.3214285714285715,0.3439490445859873,0.451271186440678,0.44290879871434896,0.44078947368421106,0.37037037037037024,0.403225806451613,0.33333333333333326
0.4249999999999998,0.3950617283950617,0.47916666666666663,0.324074074074074,0.4107142857142857,0.5859872611464969,0.777542372881356,0.5586179188429199,0.8486842105263164,0.5925925925925924,0.27419354838709675,0.6666666666666665
0.32499999999999973,0.5432098765432098,0.9791666666666665,0.10185185185185185,0.5178571428571428,0.5732484076433121,0.6758474576271186,0.3400562474889526,0.6513157894736845,0.6481481481481478,0.467741935483871,0.6666666666666665
0.32499999999999973,0.5432098765432098,0.9791666666666665,0.09722222222222222,0.5535714285714285,0.5605095541401274,0.6970338983050848,0.3400562474889526,0.664473684210527,0.6481481481481478,0.467741935483871,0.5
0.2250000000000001,0.4444444444444444,0.33333333333333326,0.45370370370370366,0.08928571428571447,0.06369426751592358,0.15889830508474576,0.44290879871434896,0.7697368421052642,0.2777777777777777,0.4193548387096775,0.33333333333333326
0.4249999999999998,0.8518518518518519,0.6458333333333333,0.5787037037037036,0.4107142857142857,0.7261146496815287,0.9385593220338982,0.6936118923262384,0.5592105263157898,0.6481481481481478,0.16129032258064524,0.33333333333333326
0.44999999999999973,0.3950617283950617,0.375,0.7037037037037037,0.3571428571428572,0.5605095541401274,0.7139830508474576,0.7128967456810003,0.5723684210526323,0.5370370370370369,0.19354838709677402,0.33333333333333326
0.4999999999999998,0.4691358024691358,0.27083333333333326,0.34722222222222215,0.3392857142857144,0.6751592356687899,0.777542372881356,0.5779027721976817,0.5065789473684217,0.5555555555555555,0.14516129032258074,0.33333333333333326
0.47499999999999987,0.4691358024691358,0.45833333333333326,0.699074074074074,0.375,0.535031847133758,0.6758474576271186,0.6936118923262384,0.5986842105263164,0.6296296296296297,0.25806451612903225,0.33333333333333326
0.8499999999999996,0.37037037037037035,0.6458333333333333,0.027777777777777776,0.2142857142857144,0.43312101910828027,0.43008474576271183,0.3143431096826035,0.414473684210527,0.29629629629629617,0.435483870967742,0.5
0.5749999999999997,0.7160493827160493,1.0,0.4583333333333333,0.5357142857142857,0.5987261146496816,0.5741525423728814,0.6678987545199035,0.46710526315789513,0.40740740740740733,0.11290322580645151,0.33333333333333326
0.4999999999999998,0.2716049382716049,0.5624999999999999,0.060185185185185175,0.3571428571428572,0.356687898089172,0.3241525423728814,0.29505825632784877,0.45394736842105265,0.5925925925925924,0.4516129032258067,0.6666666666666665
0.8249999999999997,0.49382716049382724,0.6249999999999999,0.060185185185185175,0.2500000000000001,0.20382165605095542,0.2521186440677966,0.3336279630373653,0.5592105263157898,0.5555555555555555,0.6129032258064517,0.5
0.3749999999999998,0.5679012345679012,0.5208333333333333,0.07407407407407408,0.5357142857142857,0.22929936305732485,0.2436440677966102,0.3593411008437215,0.6513157894736845,0.38888888888888873,0.35483870967741926,0.33333333333333326
0.7749999999999999,0.32098765432098764,0.6458333333333333,0.027777777777777776,0.4285714285714286,0.4585987261146497,0.3707627118644068,0.3143431096826035,0.5328947368421058,0.5925925925925924,0.4516129032258067,0.5
0.9249999999999998,0.32098765432098764,0.6666666666666665,0.17129629629629628,0.375,0.28025477707006374,0.336864406779661,0.4879067898754599,0.4934210526315792,0.574074074074074,0.27419354838709675,0.5
0.8249999999999997,0.2962962962962963,0.6458333333333333,0.06481481481481481,0.3928571428571429,0.21656050955414013,0.2860169491525424,0.32077139413419076,0.414473684210527,0.5925925925925924,0.5161290322580645,0.5
0.3749999999999998,0.4320987654320988,0.5833333333333333,0.023148148148148154,0.4464285714285715,0.445859872611465,0.4004237288135593,0.21791884290880148,0.2565789473684217,0.31481481481481477,0.467741935483871,0.5
0.19999999999999996,0.19753086419753085,0.375,0.037037037037037035,0.5178571428571428,0.6496815286624205,0.6292372881355932,0.30148654077943604,0.6250000000000004,0.2777777777777777,0.33870967741935476,0.5
0.3999999999999999,1.0,0.1041666666666666,0.21296296296296297,0.7678571428571428,0.1656050955414013,0.3283898305084746,0.5136199276818019,0.7565789473684217,0.2592592592592592,0.16129032258064524,0.16666666666666663
0.3749999999999998,0.6419753086419754,0.4999999999999999,0.18518518518518517,0.3392857142857144,0.21656050955414013,0.2563559322033898,0.29505825632784877,0.7565789473684217,0.6666666666666664,0.6451612903225807,0.6666666666666665
0.5249999999999999,0.41975308641975306,0.4374999999999999,0.16203703703703703,0.6964285714285714,0.267515923566879,0.4088983050847458,0.44290879871434896,0.24342105263157965,0.29629629629629617,0.22580645161290325,0.5
0.7749999999999999,0.345679012345679,0.6041666666666665,0.34259259259259256,0.4999999999999999,0.5605095541401274,0.5614406779661016,0.4043390920048253,0.414473684210527,0.18518518518518512,0.5645161290322582,0.6666666666666665
0.6999999999999997,0.24691358024691357,0.7708333333333333,0.44444444444444436,0.7142857142857142,0.713375796178344,0.489406779661017,0.6229007633587926,0.44078947368421106,0.38888888888888873,0.306451612903226,0.5
0.5999999999999999,0.24691358024691357,0.6666666666666665,0.027777777777777776,0.5892857142857143,0.4968152866242038,0.3283898305084746,0.3079148252310233,0.44078947368421106,0.4259259259259258,0.3870967741935485,0.33333333333333326
0.8499999999999996,0.37037037037037035,0.6458333333333333,0.3194444444444444,0.6071428571428571,0.12738853503184716,0.23940677966101692,0.6100441944556181,0.3355263157894739,0.9999999999999999,0.27419354838709675,0.5
0.6499999999999999,0.3950617283950617,0.6874999999999999,0.6203703703703703,0.9107142857142856,0.5859872611464969,0.7563559322033898,0.6936118923262384,0.11184210526315841,0.37037037037037024,0.14516129032258074,0.5
0.32499999999999973,0.5925925925925926,0.3124999999999999,0.04166666666666667,0.375,0.4585987261146497,0.44279661016949157,0.17292085174769056,0.6381578947368429,0.37037037037037024,0.709677419354839,0.6666666666666665
